player_id,player,position,team,bye,injury,adp,sleeper_points,sleeper_ppg_17,independent_points,independent_ppg,independent_expected_points,projected_games,projection_gap,decision_points,decision_ppg_17,independent_weight,confidence,model_source,reason,team_pass_rank,team_rush_rank,team_pass_rate,own_pass_attempts,sleeper_pass_attempts,own_targets,sleeper_targets,own_carries,sleeper_carries,latest_history_season,latest_history_games,latest_history_ppg,targets_pg,receptions_pg,rec_yards_pg,rec_tds_pg,carries_pg,rush_yards_pg,rush_tds_pg,component_ppg,pass_attempts_pg,completions_pg,pass_yards_pg,pass_tds_pg,interceptions_pg
6794,Justin Jefferson,WR,MIN,6,,11.2,250.0,14.71,238.1,14.01,183.8,13.1,-11.9,242.3,14.25,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #26, rush volume #27",26,27,0.575,,,134.1,,2.3,1.0,2025.0,17.0,11.85,7.888,5.199,64.278,0.383,0.135,0.806,0.009,14.061,,,,,
9226,De'Von Achane,RB,MIA,6,,12.0,257.0,15.12,281.8,16.57,259.8,15.7,24.8,273.1,16.06,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #25, rush volume #24",25,24,0.561,,,81.8,,245.7,239.0,2025.0,16.0,20.18,4.814,3.781,29.444,0.141,14.452,62.649,0.461,16.601,,,,,
4866,Saquon Barkley,RB,PHI,10,,13.7,247.0,14.53,249.8,14.69,191.7,13.0,2.8,248.8,14.64,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #31, rush volume #2",31,2,0.515,,,53.1,,279.7,271.0,2025.0,16.0,14.52,3.121,2.424,18.785,0.083,16.453,67.914,0.536,14.808,,,,,
12527,Ashton Jeanty,RB,LV,13,,13.8,260.0,15.29,247.8,14.58,199.8,13.7,-12.2,253.9,14.93,0.5,Medium,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #15, rush volume #32",15,32,0.606,,,69.2,,243.1,281.0,2025.0,17.0,14.42,4.069,3.085,24.051,0.098,14.302,58.195,0.429,14.471,,,,,
12507,Omarion Hampton,RB,LAC,7,,15.5,243.0,14.29,225.5,13.27,157.8,11.9,-17.5,234.3,13.78,0.5,Medium,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #14, rush volume #16",14,16,0.569,,,59.0,,220.8,232.0,2025.0,9.0,15.08,3.469,2.663,21.091,0.097,12.989,54.55,0.404,13.232,,,,,
8112,Drake London,WR,ATL,11,,16.1,250.0,14.71,266.0,15.65,210.7,13.5,16.0,260.4,15.32,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #17, rush volume #5",17,5,0.545,,,148.3,,1.2,1.0,2025.0,12.0,16.82,8.725,5.45,73.068,0.464,0.071,0.447,0.008,15.63,,,,,
9224,Chase Brown,RB,CIN,6,,17.5,255.0,15.0,231.2,13.6,190.4,14.0,-23.8,239.5,14.09,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #1, rush volume #31",1,31,0.625,,,67.2,,199.8,220.0,2025.0,17.0,16.62,3.955,3.087,22.822,0.129,11.755,51.026,0.396,13.623,,,,,
5859,A.J. Brown,WR,NE,11,,18.3,247.0,14.53,225.0,13.24,185.6,14.0,-22.0,232.7,13.69,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and new team pass/run forecast; team pass volume #27, rush volume #12",27,12,0.551,,,126.4,,0.5,1.0,2025.0,15.0,14.69,7.434,4.876,61.713,0.374,0.027,0.189,0.005,13.337,,,,,
8151,Kenneth Walker,RB,KC,5,,19.9,244.0,14.35,191.6,11.27,153.8,13.6,-52.4,209.9,12.35,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and new team pass/run forecast; team pass volume #5, rush volume #25",5,25,0.589,,,45.3,,208.5,259.0,2025.0,17.0,11.29,2.667,2.062,15.35,0.07,12.267,50.803,0.379,11.377,,,,,
8130,Trey McBride,TE,ARI,14,,20.1,235.0,13.82,238.6,14.04,228.1,16.2,3.6,237.3,13.96,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #3, rush volume #29",3,29,0.602,,,141.5,,0.0,,2025.0,17.0,18.58,8.325,5.767,62.783,0.412,0.0,0.0,0.001,14.526,,,,,
3198,Derrick Henry,RB,BAL,13,,20.3,247.0,14.53,210.5,12.38,157.9,12.8,-36.5,223.3,13.13,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #32, rush volume #1",32,1,0.497,,,26.6,,268.1,281.0,2025.0,17.0,16.44,1.563,1.25,8.979,0.051,15.771,66.221,0.577,12.54,,,,,
11604,Brock Bowers,TE,LV,13,,22.1,254.0,14.94,216.4,12.73,205.7,16.2,-37.6,229.6,13.51,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #15, rush volume #32",15,32,0.606,,,121.9,,1.4,4.0,2025.0,12.0,14.68,7.169,4.947,53.502,0.344,0.085,0.468,0.012,12.476,,,,,
8137,George Pickens,WR,DAL,14,,23.3,246.0,14.47,261.3,15.37,224.8,14.6,15.3,255.9,15.06,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #2, rush volume #20",2,20,0.586,,,142.3,,1.7,1.0,2025.0,17.0,17.17,8.369,5.351,71.268,0.464,0.099,0.53,0.007,15.355,,,,,
4984,Josh Allen,QB,BUF,7,,24.5,362.0,21.29,325.1,19.13,280.6,14.7,-36.9,338.0,19.89,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #28, rush volume #3",28,3,0.52,489.1,474.0,,,108.9,110.0,2025.0,16.0,22.79,,,,,6.408,29.199,0.464,19.422,28.77,19.195,218.147,1.526,0.558
7569,Nico Collins,WR,HOU,8,,25.7,262.0,15.41,229.1,13.47,185.5,13.8,-32.9,240.6,14.15,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #9, rush volume #17",9,17,0.573,,,121.9,,2.3,3.0,2025.0,15.0,15.08,7.169,4.68,63.378,0.381,0.138,1.009,0.011,13.47,,,,,
13287,Jeremiyah Love,RB,ARI,14,Ques,26.8,212.0,12.47,284.8,16.75,284.8,17.0,72.8,230.2,13.54,0.25,Low,rookie,"Rookie model: pick 3, age and destination-team environment; team pass volume #3, rush volume #29",3,29,0.602,,,0.0,,0.0,205.0,,,,,,,,,,,,,,,,
10229,Rashee Rice,WR,KC,5,,27.0,229.0,13.47,229.9,13.53,156.3,11.6,0.9,229.5,13.5,0.5,Medium,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #5, rush volume #25",5,25,0.589,,,127.5,,8.0,6.0,2025.0,8.0,18.76,7.498,4.93,60.912,0.352,0.469,2.458,0.018,13.487,,,,,
11632,Malik Nabers,WR,NYG,8,Ques,27.8,227.0,13.35,222.0,13.06,136.4,10.4,-5.0,225.8,13.28,0.25,Low,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #19, rush volume #10",19,10,0.558,,,125.1,,2.0,3.0,2025.0,4.0,14.28,7.361,4.199,61.154,0.401,0.118,0.716,0.009,12.847,,,,,
8150,Kyren Williams,RB,LAR,11,,29.2,208.0,12.24,224.2,13.19,180.9,13.7,16.2,218.5,12.85,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #7, rush volume #14",7,14,0.568,,,47.0,,240.2,228.0,2025.0,17.0,15.49,2.767,2.178,16.338,0.091,14.131,60.644,0.485,13.336,,,,,
8144,Chris Olave,WR,NO,8,,30.3,236.0,13.88,256.8,15.1,217.0,14.4,20.8,249.5,14.68,0.65,High,veteran,"Veteran model: 2025 form, prior-year trend and same team pass/run forecast; team pass volume #8, rush volume #22",8,22,0.58,,,146.4,,2.8,1.0,2025.0,16.0,16.75,8.61,5.401,72.829,0.378,0.165,1.031,0.007,15.095,,,,,
